entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2025.02.12 02:27,361,26,12,sell,2895.11,2896.95,154.56,305.72,1.978,tp 2891.43,0.410
2025.02.13 02:20,366,24,5,buy,2908.48,2906.33,161.25,-165.06,-1.024,sl 2906.33,0.921
2025.02.17 02:22,849,26,7,buy,2888.06,2883.40,158.44,-175.12,-1.105,sl 2883.40,0.767
2025.02.19 02:25,167,23,10,sell,2932.21,2933.42,153.67,-160.16,-1.042,sl 2933.42,0.958
2025.02.24 02:19,188,27,4,sell,2935.79,2937.01,150.06,-82.55,-0.550,sl 2936.40,0.777
2025.02.25 02:17,314,23,2,sell,2949.08,2950.92,149.04,-152.38,-1.022,sl 2950.92,0.959
2025.02.26 02:16,596,29,1,buy,2926.15,2921.51,143.84,-74.73,-0.520,sl 2923.83,0.978
2025.03.04 02:16,288,33,1,buy,2893.55,2891.76,144.99,-157.18,-1.084,sl 2891.76,0.997
2025.03.05 02:20,290,28,5,buy,2915.53,2913.58,140.40,-75.66,-0.539,sl 2914.56,0.686
2025.03.06 02:16,174,33,1,buy,2920.10,2918.47,140.18,-151.44,-1.080,sl 2918.47,0.891
2025.03.10 03:26,329,26,11,sell,2914.56,2916.30,137.46,-73.53,-0.535,sl 2915.43,0.553
2025.03.11 03:16,315,29,1,buy,2888.01,2885.79,135.42,-139.10,-1.027,sl 2885.79,0.914
2025.03.13 03:23,111,28,8,buy,2939.39,2938.12,132.08,-136.36,-1.032,sl 2938.12,0.514
2025.03.17 03:16,235,26,1,sell,2988.07,2989.38,129.69,-70.47,-0.543,sl 2988.73,1.000
2025.03.18 03:25,262,25,10,buy,3002.63,3000.85,128.16,-133.34,-1.040,sl 3000.85,0.489
2025.03.19 03:26,126,24,11,buy,3032.53,3031.01,126.16,-67.43,-0.534,sl 3031.77,0.421
2025.03.20 03:24,437,26,9,buy,3054.90,3052.15,123.75,-129.27,-1.045,sl 3052.15,0.474
2025.03.24 03:21,234,29,6,sell,3022.93,3024.30,121.93,245.44,2.013,tp 3020.19,0.598
2025.03.25 03:22,247,27,7,buy,3011.96,3010.26,127.50,-66.91,-0.525,sl 3011.11,0.895
2025.03.31 03:28,516,30,13,sell,3083.45,3087.01,124.60,-63.82,-0.512,sl 3085.23,0.457
2025.04.01 03:19,422,26,4,buy,3125.21,3122.29,122.64,245.54,2.002,tp 3131.05,0.649
2025.04.02 03:21,242,30,6,buy,3115.69,3114.18,128.35,253.84,1.978,tp 3118.71,0.302
2025.04.03 03:18,1553,25,3,sell,3148.96,3157.04,137.36,-69.60,-0.507,sl 3153.00,0.927
2025.04.08 03:24,669,27,9,buy,2988.02,2983.70,133.92,-68.57,-0.512,sl 2985.86,0.729
2025.04.10 03:20,708,31,5,buy,3089.92,3084.66,131.50,261.92,1.992,tp 3100.44,0.811
2025.04.14 03:21,406,24,6,buy,3225.20,3222.82,135.66,-72.12,-0.532,sl 3224.01,0.507
2025.04.15 03:16,337,29,1,buy,3214.52,3212.45,134.55,-137.47,-1.022,sl 3212.45,0.964
2025.04.16 03:29,1015,27,14,buy,3262.42,3256.68,132.02,263.90,1.999,tp 3273.90,0.415
2025.04.23 03:17,834,27,2,buy,3344.14,3338.83,138.06,-139.54,-1.011,sl 3338.83,1.000
2025.04.24 03:18,814,26,3,buy,3322.54,3317.43,132.86,265.81,2.001,tp 3332.76,0.999
2025.04.29 03:26,489,24,11,sell,3332.79,3335.64,139.65,-76.27,-0.546,sl 3334.22,0.094
2025.05.01 03:20,673,30,5,sell,3268.61,3272.80,138.27,284.60,2.058,tp 3260.23,0.137
2025.05.06 03:18,223,27,3,sell,3331.19,3333.13,143.56,284.41,1.981,tp 3327.31,0.556
2025.05.07 03:17,998,24,2,sell,3390.19,3396.41,149.28,298.14,1.997,tp 3377.75,0.916
2025.05.08 03:16,481,31,1,buy,3379.45,3376.20,156.00,310.68,1.992,tp 3385.95,0.971
2025.05.12 03:21,817,31,6,sell,3280.53,3285.80,163.37,-166.65,-1.020,sl 3285.80,0.304
2025.05.14 03:20,1075,29,5,sell,3243.03,3249.15,159.12,-161.34,-1.014,sl 3249.15,0.871
2025.05.19 03:18,1432,32,3,buy,3249.97,3240.62,158.95,-160.24,-1.008,sl 3240.62,0.838
2025.05.20 03:17,370,29,2,sell,3219.42,3222.18,151.80,-78.38,-0.516,sl 3220.80,0.981
2025.05.21 03:28,738,26,13,buy,3296.77,3292.60,150.12,300.74,2.003,tp 3305.11,0.760
2025.05.22 03:29,583,26,14,sell,3320.10,3323.03,158.22,-160.73,-1.016,sl 3323.03,0.393
2025.05.26 03:16,1081,32,1,sell,3334.48,3340.69,155.25,-157.91,-1.017,sl 3340.69,0.850
2025.05.27 03:21,513,32,6,sell,3344.26,3346.88,149.34,-152.58,-1.022,sl 3346.88,0.019
2025.05.28 03:17,235,23,2,buy,3312.13,3310.45,147.84,-155.44,-1.051,sl 3310.45,0.813
2025.05.29 03:17,846,32,2,sell,3255.17,3260.56,145.53,-147.58,-1.014,sl 3260.56,0.492
2025.06.03 03:18,821,27,3,sell,3379.79,3384.48,140.70,280.88,1.996,tp 3370.41,0.800
2025.06.05 03:16,431,31,1,buy,3379.56,3376.55,147.49,-79.25,-0.537,sl 3378.06,0.879
2025.06.09 03:16,775,33,1,sell,3309.01,3314.68,147.42,-75.56,-0.513,sl 3311.85,0.879
2025.06.10 03:29,685,34,14,sell,3319.51,3323.33,145.16,289.32,1.993,tp 3311.87,0.485
2025.06.11 03:17,536,34,2,buy,3331.43,3327.61,148.98,41.86,0.281,,0.629
2025.06.12 03:28,496,32,13,buy,3369.12,3364.62,148.50,-154.02,-1.037,sl 3364.62,0.575
2025.06.16 03:18,875,29,3,buy,3446.86,3441.44,146.34,-75.01,-0.513,sl 3444.15,0.957
2025.06.18 03:17,548,30,2,sell,3383.07,3386.04,145.53,-147.85,-1.016,sl 3386.04,0.932
2025.06.19 03:22,440,36,7,buy,3379.27,3376.87,144.00,-74.84,-0.520,sl 3378.07,0.780
2025.06.23 03:19,680,30,4,sell,3366.05,3370.06,140.35,-72.35,-0.515,sl 3368.06,0.778
2025.06.24 03:17,1194,27,2,buy,3346.01,3339.05,139.20,-70.94,-0.510,sl 3342.53,0.986
2025.06.25 03:22,343,36,7,buy,3328.07,3325.25,138.18,-72.35,-0.524,sl 3326.66,0.837
2025.06.30 03:19,522,25,4,buy,3268.83,3265.62,138.03,-139.99,-1.014,sl 3265.62,0.952
2025.07.08 03:25,419,34,10,sell,3332.36,3334.98,133.62,-136.51,-1.022,sl 3334.98,0.220
2025.07.14 03:22,362,24,7,buy,3368.82,3366.56,131.08,-70.02,-0.534,sl 3367.69,0.909
2025.07.15 03:16,224,30,1,buy,3347.63,3345.83,129.60,-71.06,-0.548,sl 3346.73,0.857
2025.07.16 03:26,257,25,11,buy,3331.74,3330.18,129.48,-72.77,-0.562,sl 3330.96,0.156
2025.07.17 03:17,426,26,2,sell,3342.93,3345.14,128.18,-131.48,-1.026,sl 3345.14,0.763
2025.07.21 03:16,278,30,1,buy,3350.87,3349.00,125.29,248.11,1.980,tp 3354.61,0.953
2025.07.23 03:16,680,32,1,buy,3434.39,3430.50,128.37,-65.60,-0.511,sl 3432.45,0.825
2025.07.24 03:29,404,32,14,sell,3388.84,3391.12,127.68,-130.34,-1.021,sl 3391.12,0.733
2025.07.28 03:20,274,28,5,sell,3332.57,3334.54,126.08,-66.98,-0.531,sl 3333.56,0.825
2025.07.29 03:24,679,30,9,sell,3308.93,3312.35,123.12,-125.14,-1.016,sl 3312.35,0.705
2025.08.04 03:18,619,24,3,sell,3355.70,3359.13,123.48,245.27,1.986,tp 3348.84,0.976
2025.08.06 03:16,206,26,1,buy,3383.88,3382.50,126.96,-70.60,-0.556,sl 3383.19,0.680
2025.08.07 03:17,545,32,2,buy,3371.33,3367.92,126.17,250.60,1.986,tp 3378.15,0.848
2025.08.12 03:16,393,30,1,buy,3353.25,3349.29,130.68,-68.20,-0.522,sl 3351.27,0.980
2025.08.13 03:19,470,25,4,sell,3345.04,3348.33,128.31,-66.56,-0.519,sl 3346.69,0.634
2025.08.14 03:16,579,29,1,buy,3368.84,3365.58,127.14,-65.41,-0.514,sl 3367.21,0.900
2025.08.18 03:17,832,27,2,buy,3335.46,3330.87,128.52,255.73,1.990,tp 3344.64,0.977
2025.08.19 03:16,1168,31,1,buy,3338.45,3331.84,132.20,-133.34,-1.009,sl 3331.84,0.867
2025.08.21 03:24,284,32,9,sell,3342.83,3345.49,127.68,-66.08,-0.518,sl 3344.16,0.827
2025.08.26 03:16,1957,32,1,buy,3372.76,3361.03,129.03,44.47,0.345,,0.905
2025.08.27 03:19,278,21,4,buy,3392.62,3391.01,128.80,-135.80,-1.054,sl 3391.01,0.957
2025.08.28 03:23,268,32,8,buy,3397.70,3395.86,125.12,-135.16,-1.080,sl 3395.86,0.041
2025.09.02 03:30,465,27,15,buy,3483.34,3480.66,123.28,-64.34,-0.522,sl 3482.00,0.551
2025.09.03 03:16,313,30,1,buy,3532.12,3529.52,122.20,244.90,2.004,tp 3537.32,0.875
2025.09.08 03:26,425,29,11,buy,3591.72,3589.01,127.37,-132.08,-1.037,sl 3589.01,0.551
2025.09.09 03:16,376,30,1,buy,3637.65,3635.22,123.93,-64.82,-0.523,sl 3636.44,0.997
2025.09.10 03:18,522,27,3,sell,3628.73,3631.72,122.59,-63.58,-0.519,sl 3630.23,0.751
2025.09.15 03:16,697,30,1,buy,3642.73,3638.16,123.39,-125.31,-1.016,sl 3638.16,0.938
2025.09.16 03:16,330,32,1,buy,3680.27,3677.98,119.08,237.56,1.995,tp 3684.85,0.945
2025.09.23 03:18,231,21,3,sell,3745.75,3747.63,124.08,-129.52,-1.044,sl 3747.63,0.831
2025.09.25 03:16,862,32,1,buy,3750.38,3745.60,119.50,-121.57,-1.017,sl 3745.60,0.993
