entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2025.04.23 03:17,834,27,2,buy,3344.14,3338.83,94.5,-95.54,-1.011,sl 3338.83,1.000
2025.04.24 03:18,814,26,3,buy,3322.54,3317.43,92.11,184.32,2.001,tp 3332.76,0.999
2025.05.06 03:18,223,27,3,sell,3331.19,3333.13,96.72,191.61,1.981,tp 3327.31,0.556
2025.05.07 03:17,998,24,2,sell,3390.19,3396.41,101.51,202.72,1.997,tp 3377.75,0.916
2025.05.08 03:16,481,31,1,buy,3379.45,3376.20,106.58,212.31,1.992,tp 3385.95,0.971
2025.05.14 03:20,1075,29,5,sell,3243.03,3249.15,111.89,-113.45,-1.014,sl 3249.15,0.871
2025.05.19 03:18,1432,32,3,buy,3249.97,3240.62,109.05,-109.92,-1.008,sl 3240.62,0.838
2025.05.20 03:17,370,29,2,sell,3219.42,3222.18,106.3,-54.85,-0.516,sl 3220.80,0.981
2025.05.21 03:28,738,26,13,buy,3296.77,3292.60,104.93,210.18,2.003,tp 3305.11,0.760
2025.05.26 03:16,1081,32,1,sell,3334.48,3340.69,110.19,-112.06,-1.017,sl 3340.69,0.850
2025.05.28 03:17,235,23,2,buy,3312.13,3310.45,107.39,-112.86,-1.051,sl 3310.45,0.813
2025.06.03 03:18,821,27,3,sell,3379.79,3384.48,104.56,208.71,1.996,tp 3370.41,0.800
2025.06.05 03:16,431,31,1,buy,3379.56,3376.55,109.78,-58.95,-0.537,sl 3378.06,0.879
2025.06.09 03:16,775,33,1,sell,3309.01,3314.68,108.31,-55.56,-0.513,sl 3311.85,0.879
2025.06.11 03:17,536,34,2,buy,3331.43,3327.61,106.92,30.04,0.281,,0.629
2025.06.12 03:28,496,32,13,buy,3369.12,3364.62,107.67,-111.65,-1.037,sl 3364.62,0.575
2025.06.16 03:18,875,29,3,buy,3446.86,3441.44,104.88,-53.8,-0.513,sl 3444.15,0.957
2025.06.18 03:17,548,30,2,sell,3383.07,3386.04,103.53,-105.19,-1.016,sl 3386.04,0.932
2025.06.19 03:22,440,36,7,buy,3379.27,3376.87,100.9,-52.47,-0.520,sl 3378.07,0.780
2025.06.23 03:19,680,30,4,sell,3366.05,3370.06,99.59,-51.39,-0.516,sl 3368.06,0.778
2025.06.24 03:17,1194,27,2,buy,3346.01,3339.05,98.31,-50.14,-0.510,sl 3342.53,0.986
2025.06.25 03:22,343,36,7,buy,3328.07,3325.25,97.05,-50.86,-0.524,sl 3326.66,0.837
2025.06.30 03:19,522,25,4,buy,3268.83,3265.62,95.78,-97.12,-1.014,sl 3265.62,0.952
2025.07.14 03:22,362,24,7,buy,3368.82,3366.56,93.35,-49.85,-0.534,sl 3367.69,0.909
2025.07.15 03:16,224,30,1,buy,3347.63,3345.83,92.11,-50.48,-0.548,sl 3346.73,0.857
2025.07.17 03:17,426,26,2,sell,3342.93,3345.14,90.85,-93.21,-1.026,sl 3345.14,0.763
2025.07.21 03:16,278,30,1,buy,3350.87,3349.00,88.52,175.26,1.980,tp 3354.61,0.953
2025.07.23 03:16,680,32,1,buy,3434.39,3430.50,92.9,-47.47,-0.511,sl 3432.45,0.825
2025.07.24 03:29,404,32,14,sell,3388.84,3391.12,91.71,-93.64,-1.021,sl 3391.12,0.733
2025.07.28 03:20,274,28,5,sell,3332.57,3334.54,89.37,-47.46,-0.531,sl 3333.56,0.825
2025.07.29 03:24,679,30,9,sell,3308.93,3312.35,88.18,-89.59,-1.016,sl 3312.35,0.705
2025.08.04 03:18,619,24,3,sell,3355.70,3359.13,85.94,170.68,1.986,tp 3348.84,0.976
2025.08.06 03:16,206,26,1,buy,3383.88,3382.50,90.21,-50.16,-0.556,sl 3383.19,0.680
2025.08.07 03:17,545,32,2,buy,3371.33,3367.92,88.96,176.67,1.986,tp 3378.15,0.848
2025.08.12 03:16,393,30,1,buy,3353.25,3349.29,93.37,-48.74,-0.522,sl 3351.27,0.980
2025.08.13 03:19,470,25,4,sell,3345.04,3348.33,92.15,-47.83,-0.519,sl 3346.69,0.634
2025.08.14 03:16,579,29,1,buy,3368.84,3365.58,90.96,-46.75,-0.514,sl 3367.21,0.900
2025.08.18 03:17,832,27,2,buy,3335.46,3330.87,89.79,178.68,1.990,tp 3344.64,0.977
2025.08.19 03:16,1168,31,1,buy,3338.45,3331.84,94.26,-95.11,-1.009,sl 3331.84,0.867
2025.08.21 03:24,284,32,9,sell,3342.83,3345.49,91.88,-47.59,-0.518,sl 3344.16,0.827
2025.08.26 03:16,1957,32,1,buy,3372.76,3361.03,90.69,31.29,0.345,,0.905
2025.08.27 03:19,278,21,4,buy,3392.62,3391.01,91.47,-96.41,-1.054,sl 3391.01,0.957
2025.09.02 03:30,465,27,15,buy,3483.34,3480.66,89.06,-46.49,-0.522,sl 3482.00,0.551
2025.09.03 03:16,313,30,1,buy,3532.12,3529.52,87.9,176.15,2.004,tp 3537.32,0.875
2025.09.08 03:26,425,29,11,buy,3591.72,3589.01,92.3,-95.72,-1.037,sl 3589.01,0.551
2025.09.09 03:16,376,30,1,buy,3637.65,3635.22,89.91,-47.02,-0.523,sl 3636.44,0.997
2025.09.10 03:18,522,27,3,sell,3628.73,3631.72,88.73,-46.05,-0.519,sl 3630.23,0.751
2025.09.15 03:16,697,30,1,buy,3642.73,3638.16,87.58,-88.9,-1.015,sl 3638.16,0.938
2025.09.16 03:16,330,32,1,buy,3680.27,3677.98,85.36,170.29,1.995,tp 3684.85,0.945
2025.09.23 03:18,231,21,3,sell,3745.75,3747.63,89.62,-93.56,-1.044,sl 3747.63,0.831
2025.09.25 03:16,862,32,1,buy,3750.38,3745.60,87.28,-88.76,-1.017,sl 3745.60,0.993
2025.09.29 03:21,1065,22,6,buy,3775.20,3769.22,85.06,169.35,1.991,tp 3787.16,0.945
2025.10.02 03:21,612,17,6,sell,3857.32,3860.62,89.29,-91.26,-1.022,sl 3860.62,0.868
2025.10.06 03:25,917,27,10,sell,3900.27,3904.92,87.01,-88.23,-1.014,sl 3904.92,0.551
2025.10.07 03:20,579,24,5,buy,3973.51,3969.52,84.81,-43.51,-0.513,sl 3971.52,0.765
2025.10.08 03:24,341,27,9,buy,3998.36,3995.89,83.72,-90.0,-1.075,sl 3995.89,0.751
2025.10.09 03:18,1022,17,3,buy,4019.30,4013.79,81.47,-42.53,-0.522,sl 4016.55,0.946
2025.10.13 03:27,1090,22,12,buy,4037.86,4030.64,80.41,160.49,1.996,tp 4052.30,0.616
2025.10.16 03:17,1081,19,2,buy,4216.06,4210.21,84.42,-43.81,-0.519,sl 4213.14,0.943
2025.10.20 03:19,1820,30,4,sell,4223.74,4233.53,83.32,-84.16,-1.010,sl 4233.53,0.958
2025.10.23 03:20,1323,30,5,sell,4081.57,4090.10,81.22,-41.18,-0.507,sl 4085.84,0.823
2025.10.28 03:17,1327,32,2,sell,3985.19,3992.05,80.19,-42.18,-0.526,sl 3988.62,0.927
2025.11.03 02:17,2025,28,2,sell,3965.22,3977.51,79.13,-79.53,-1.005,sl 3977.51,0.951
2025.11.11 02:16,416,27,1,buy,4121.59,4118.34,77.15,152.9,1.982,tp 4128.09,0.800
2025.11.17 02:28,1401,29,13,sell,4082.22,4091.28,80.97,-82.02,-1.013,sl 4091.28,0.944
2025.11.25 02:16,808,22,1,sell,4135.99,4140.24,78.92,-80.58,-1.021,sl 4140.24,0.985
2025.11.26 02:25,734,22,10,buy,4141.59,4136.31,76.9,-77.75,-1.011,sl 4136.31,0.831
2025.12.03 02:26,576,23,11,sell,4206.83,4209.97,74.96,-76.61,-1.022,sl 4209.97,0.559
2025.12.04 02:23,592,23,8,buy,4210.68,4207.37,73.05,-37.91,-0.519,sl 4209.03,0.546
2025.12.11 02:22,1205,24,7,buy,4243.75,4237.32,72.1,-72.96,-1.012,sl 4237.32,0.963
2025.12.16 02:30,620,23,15,buy,4310.00,4305.83,70.27,-36.89,-0.525,sl 4307.92,0.744
2025.12.17 02:18,564,33,3,buy,4314.18,4310.25,69.35,-35.99,-0.519,sl 4312.22,0.904
2025.12.23 02:16,855,23,1,buy,4467.69,4462.32,68.45,136.49,1.994,tp 4478.43,0.964
2025.12.24 02:30,1197,23,15,buy,4513.94,4506.69,71.86,-36.51,-0.508,sl 4510.32,0.588
2025.12.30 02:16,952,30,1,buy,4348.81,4342.75,70.95,-71.8,-1.012,sl 4342.75,0.925
2026.01.05 02:18,957,32,3,buy,4380.36,4374.95,69.16,140.87,2.037,tp 4391.18,0.819
2026.01.06 02:16,518,28,1,buy,4442.13,4439.09,72.68,-39.03,-0.537,sl 4440.61,0.757
2026.01.08 02:16,336,25,1,buy,4466.12,4464.13,71.7,-74.35,-1.037,sl 4464.13,0.935
2026.01.12 02:17,1797,36,2,buy,4556.79,4545.29,69.84,140.38,2.010,tp 4579.79,0.962
2026.01.13 02:23,739,35,8,sell,4591.84,4595.67,73.35,149.35,2.036,tp 4584.18,0.873
2026.01.14 02:27,1078,35,12,buy,4609.56,4602.28,77.09,101.37,1.315,,0.766
2026.01.19 02:17,1083,30,2,sell,4664.67,4670.52,79.62,-81.85,-1.028,sl 4670.52,0.969
2026.01.20 02:18,367,25,3,buy,4667.89,4666.02,77.57,-82.77,-1.067,sl 4666.02,1.000
2026.01.21 02:28,692,36,13,buy,4779.53,4774.14,75.51,150.33,1.991,tp 4790.31,0.840
